HouseSize_sqft,Bedrooms,Bathrooms,Age_Years,DistanceToCityCenter_km,LocalSchoolRating,SeasonSold,YearSold,Price
2668,5,2,37,3.6000936318710224,9,1,2010,452873.3927964911
2035,5,1,50,8.894038926903841,1,3,2011,356844.2990778458
1718,3,2,14,5.232878495887484,5,1,2012,370455.4159249366
2028,1,2,99,12.259530988166684,7,2,2010,316821.8340089689
2362,1,2,66,9.055342141659029,4,4,2011,341061.1518205519
1113,5,3,63,11.417392377882543,5,1,2011,319437.3273208828
1642,2,2,67,13.870897592716133,2,2,2016,301221.4662887922
1652,3,3,4,7.698928704614752,3,1,2019,375162.91094476124
2205,1,2,89,7.877578417329188,7,1,2015,375571.1824354541
2263,5,3,88,9.814814097004328,10,3,2018,457945.1571402102
2050,2,3,9,5.697518628022685,7,1,2014,406957.76836772513
760,2,3,7,9.94393505908855,4,3,2018,363707.9276766249
1174,2,2,11,10.207813963167775,1,2,2019,279514.9224801173
1880,4,2,63,11.144701075822738,1,2,2018,301354.05950202176
1749,2,3,58,12.097752209569563,4,3,2011,318509.2084096001
2002,5,2,66,1.9844187203489803,4,4,2018,353689.9608674209
1765,3,3,90,3.5743925071768867,6,1,2012,377837.14213201957
2765,5,2,49,4.164078730761692,7,2,2020,479229.13619491167
853,2,3,22,10.463040006132474,9,2,2012,392651.77032398526
2151,3,3,39,8.578120704596696,9,4,2020,388779.912948887
2414,1,1,96,-1.3386228406752245,10,2,2018,396175.05986954935
2350,1,2,77,19.735224042360144,5,3,2016,369806.10978213366
2393,5,2,86,0.05515466127078916,10,4,2020,456553.5642127874
2465,3,1,94,10.152118400212384,3,2,2017,322430.49378165655
1698,5,3,76,12.816865208824412,3,4,2016,356451.15318034275
1449,3,3,75,6.401065128253891,6,4,2018,332518.65983434836
982,3,1,98,13.199798453307665,1,2,2017,254848.72794797324
1818,5,1,17,4.959112603075917,7,2,2013,369169.08219282934
1611,3,3,20,10.855507009663388,3,2,2011,372402.12177351984
2580,2,2,0,-0.902734112457459,5,4,2020,405701.24413349223
1856,3,1,37,15.866145456467489,7,3,2014,366697.949234084
1484,3,1,40,10.004377931203104,7,3,2011,340125.84296172496
1405,5,1,41,2.0264379772859034,9,1,2013,377516.7912951435
2994,1,1,8,13.143771572639231,1,2,2011,384491.6885600322
1988,4,1,22,18.160761219226472,3,3,2014,379768.8646576345
1609,3,1,77,5.367947677030905,9,1,2015,336282.7766509345
2062,4,3,10,8.948940290517513,8,1,2020,441883.860118382
2948,3,3,70,7.42588051819636,2,2,2010,374245.07750083203
1805,5,1,30,6.148915426343378,8,1,2017,388891.04219797114
2343,5,3,87,5.622189497833686,8,3,2011,412491.1429407353
2593,3,2,25,6.767708952398453,2,1,2014,361199.16220478615
1054,5,2,29,7.038097697563126,8,1,2020,396346.885438992
1680,5,1,33,8.217682930984784,3,3,2017,350351.355823225
2530,3,2,45,7.854616745147869,7,1,2014,401212.2296832793
1650,1,2,68,13.805855065368327,9,1,2012,345530.21467903536
2207,3,3,4,13.359381582462992,4,4,2015,425917.08497525135
1620,1,3,60,2.332496945940118,6,1,2010,372220.5656012604
1777,5,3,82,7.032048203047177,9,1,2010,418984.12171948183
1716,1,3,37,16.252786232551998,5,4,2017,332659.7719345429
2318,5,2,27,11.470124798054574,1,4,2016,381316.60278246837
2100,1,1,25,11.672353525292426,3,4,2019,308007.95656997844
2049,1,3,60,11.19489209031881,9,2,2019,386509.5591430148
3253,3,2,22,8.69169456978771,3,2,2020,446517.3410755388
2869,1,3,45,9.794761046801165,10,3,2020,469419.4860964972
1009,5,2,29,7.980505445677931,2,1,2012,311113.52493855264
1778,3,3,66,14.278676259880953,4,3,2017,365273.7275205368
3213,1,1,91,8.026108716231589,5,2,2020,384668.01813966146
1712,3,3,32,9.435217673854446,7,1,2017,386352.6939900691
3043,4,1,2,13.676687266262535,7,1,2010,463395.6569989531
1786,3,3,68,8.361039980364156,9,4,2019,418464.5412041608
1883,4,3,82,9.646399755498937,8,2,2016,409516.77080233267
2431,4,3,41,8.209010043561118,2,1,2011,372767.3044494262
1954,3,2,61,9.553325382717933,8,4,2011,376083.6760730976
2247,5,2,57,8.378389795449023,8,1,2011,427463.9833522287
2787,5,1,56,7.320716367153013,5,2,2014,392959.37096093537
2379,5,1,0,6.460235346820488,3,3,2016,432648.79980179085
2070,2,2,72,9.13774618985855,9,3,2013,386631.2490762237
2836,4,1,59,15.091191055493184,7,1,2020,399137.45410326164
2438,3,1,68,13.118485337789874,1,4,2013,317460.2242939268
1633,5,2,58,2.1040916191446213,8,4,2018,380642.5249706756
2990,5,2,45,7.85425253166698,10,4,2019,493262.6018888373
2321,3,2,33,6.808307155700562,5,2,2018,409237.8133106823
1893,4,2,96,2.188384191999864,6,3,2016,349184.1864764753
989,3,3,24,11.376392645504087,9,3,2019,402458.95365524245
1311,2,2,41,9.519543904156333,10,1,2013,357791.38518335484
2850,2,1,28,20.114710381532927,8,3,2017,391447.05914423236
2869,3,3,24,8.329898328811977,3,4,2019,431664.8941333107
2042,4,3,53,6.119122175510565,5,2,2012,370488.65631977865
1114,5,1,72,5.635308526713696,4,4,2012,283762.55597918585
1456,2,3,66,7.742046733764605,1,4,2016,285993.0828321716
1188,2,1,14,12.951633122208394,5,3,2020,298743.21816354536
1169,4,3,3,13.524340408985353,10,2,2018,423415.6616092364
3013,2,3,37,24.630786692591464,7,2,2020,402594.5592487838
3029,2,1,19,3.9670923564626097,1,4,2013,388358.6335026855
1439,4,1,22,10.431174376485982,4,1,2013,354349.6233493272
1995,3,1,36,6.57859231787146,6,3,2010,397065.18203738186
1357,5,1,61,11.75249885895699,9,1,2010,352760.2253241997
1992,5,2,7,16.915785845667337,8,4,2012,414931.11573822406
2819,2,2,36,14.310556895168673,2,3,2016,415368.4147640853
2539,5,1,44,3.9619774621676953,3,1,2018,417050.99936717894
2404,3,2,96,13.423287705015236,10,1,2013,393284.4327343857
1902,2,1,32,-0.5667539661913441,5,1,2011,377600.135240367
2630,5,1,6,-1.8995968109051127,7,3,2015,456349.0422599635
2323,1,3,21,8.754747194001567,3,1,2015,376221.4995928406
2201,1,1,4,13.053401121062311,7,2,2018,425661.6579178462
1942,1,1,14,11.740984265089896,5,4,2013,364854.96630057815
2159,1,1,20,19.528941171813344,10,3,2017,421157.2534631742
2144,1,1,88,10.546634914812248,6,2,2012,304409.4284939492
1729,2,3,16,9.465706496054459,6,1,2011,417936.5677788216
1612,4,1,55,15.77596420140626,4,4,2018,321196.9620099547
1501,4,3,49,8.129336592544819,8,1,2015,388035.4879633275
1533,2,1,6,11.94374151795238,9,2,2020,376502.88501363335
1905,2,3,49,12.24488072210838,2,1,2017,349752.50775680866
1823,3,2,59,5.141159711300532,9,3,2020,409610.9408275259
1689,4,3,82,11.937333963817107,4,2,2019,366182.44897146267
1652,1,3,6,20.925134643222147,6,3,2018,348610.3133451428
2145,2,1,39,15.683248531877728,7,4,2010,343137.1415021385
2688,1,3,44,5.803552316457605,4,3,2010,389770.8425694801
1994,4,3,58,21.693254702772805,8,3,2020,397738.3455520075
1961,5,1,87,13.446348345626536,10,1,2014,387884.77193900925
1532,5,2,74,12.121247764875054,8,1,2018,398816.8660945243
1888,2,2,54,9.513892206309583,1,2,2016,319574.77478650253
2595,3,2,63,13.413528238734491,8,4,2016,461578.7387348673
2518,1,3,64,10.558923156649282,10,2,2011,447257.4106641353
2483,2,1,53,10.098222279804231,3,4,2012,340523.5140555205
2467,3,2,95,9.334455682413182,5,4,2013,331005.5034025741
2218,1,2,39,14.868834679695464,10,3,2011,444292.7328105031
2200,4,2,52,14.31469855621112,8,1,2019,398036.331412585
2122,5,2,43,9.253028931987878,6,4,2018,421923.31144387467
1791,3,1,62,2.4050770822229275,4,1,2014,319800.6710502402
2041,1,2,1,10.180330301911617,4,4,2016,395342.5325549292
2107,2,3,78,6.410618202104354,4,1,2020,373894.8166692067
2316,1,3,20,7.632103400909967,6,2,2018,379425.796849706
2050,2,1,87,9.375737907866656,7,1,2014,301526.4352001562
3052,5,2,49,4.698420049844792,5,3,2015,447175.5751967574
1395,5,2,80,1.9485092224441996,10,4,2013,397744.0439246799
2377,1,3,51,11.459866000333925,8,3,2017,416144.573867291
1979,1,1,8,10.134147654624075,7,4,2010,350260.2281162043
2001,2,3,98,9.942954605724172,8,3,2010,357231.66807353805
1593,2,1,19,12.553832942969567,4,4,2014,286798.8118161874
2509,3,1,82,6.702310638684454,8,1,2019,375705.28832961136
2326,3,1,17,11.66236715541054,6,4,2018,356514.19024028035
2416,3,3,83,16.687110207863615,3,3,2011,347361.25320624345
2084,1,1,29,8.726470295641187,8,3,2020,376536.537518448
1837,3,3,64,19.49691880483973,7,4,2012,377628.0046350234
1966,1,3,23,10.249972135601535,10,4,2017,398069.61140793614
2216,5,2,87,5.73810379070604,5,2,2014,387003.5678840798
997,4,3,46,14.248420124641898,4,2,2012,359162.23497765657
2436,5,3,82,9.437197354269108,1,1,2015,368799.075032064
3213,1,2,93,15.262752472991698,10,1,2015,393306.9173547763
2240,1,2,89,12.066731443441014,3,1,2014,335145.39336978446
1859,4,2,43,8.36085515442997,2,1,2014,370929.5491542802
1919,2,1,28,17.60507470671199,8,1,2015,349415.9119477273
2353,2,1,76,7.5031439784042275,8,4,2011,357366.0135349193
1870,2,2,67,-0.8280949692390074,5,2,2015,311162.7831671042
2434,3,1,16,14.402898354271755,5,4,2011,375080.24806673056
1912,2,2,96,11.74965997372221,4,2,2012,299395.8538637853
2857,3,1,4,16.418595938666094,1,2,2011,346973.26051331253
2843,3,3,91,5.591630708209082,1,3,2010,366762.81210972037
1834,2,1,87,8.76424171294104,6,3,2010,322337.0797930413
1959,2,1,80,8.19979113083775,4,2,2018,312993.75063635665
1988,4,3,49,14.668810376249596,4,4,2013,370753.4783474506
1995,4,2,39,13.25425090006136,3,2,2014,391482.8326612549
1526,3,1,45,11.074001878585694,9,1,2019,365874.3953379084
1456,4,1,50,11.106223519943835,3,4,2016,328708.34301515133
2624,3,3,10,4.245144189131313,8,4,2011,497167.6015951559
2544,1,3,11,13.8434106844336,2,2,2020,398594.60262656875
2536,3,3,12,13.945605117451002,4,1,2019,408382.45082876936
1965,3,3,63,21.455535873093694,1,2,2018,291234.3676815965
2946,4,2,7,12.353924871976218,5,1,2013,434019.65290020354
1988,1,1,64,13.162293430740881,2,4,2019,324347.09036797634
2431,5,1,8,12.388005638311467,1,2,2019,397758.93142426875
1305,5,1,91,6.516476163506098,1,1,2010,278886.0092031193
1885,5,1,1,16.247007149054248,2,3,2017,356922.0227563033
1922,1,2,77,9.721269109380682,5,4,2013,330435.1016331912
1967,2,1,12,9.03520573716649,9,4,2016,377995.3852011216
1337,1,2,1,9.325932371528006,6,3,2012,333901.6116800788
2351,4,2,67,9.670281958335218,4,1,2020,363401.9621265818
2514,3,3,75,7.567954556664741,3,4,2018,389478.797821246
1628,3,3,47,11.076193065938506,8,1,2014,364706.30089491385
1426,4,1,73,9.516957575715642,3,3,2014,333120.5057433903
1615,4,2,2,9.091453039865986,1,2,2012,348534.12409227656
2247,3,3,67,12.44912477423249,4,4,2020,351284.9705981392
1701,2,2,5,10.378943439269339,5,4,2018,382691.18153284106
1932,2,3,86,7.229320268948386,5,1,2012,381376.51104001387
1463,2,2,4,6.182297064620679,5,4,2011,417789.88867531455
2989,4,1,2,10.492008334074344,8,2,2020,484373.4661444133
2036,3,1,9,6.266840804815385,8,3,2018,382529.52439828037
2574,3,2,42,5.906941239748239,4,4,2018,397994.3802567901
2246,3,3,18,5.9776163096419985,9,3,2019,494896.8301888318
1979,1,3,13,11.274923662388684,1,1,2013,328611.9020143634
1953,1,1,20,15.967712355024688,5,2,2013,311282.6120469515
1637,5,1,42,11.738803241134455,5,4,2020,346311.7625924288
1774,1,1,27,14.434108562136915,5,3,2019,305471.66334597796
1496,2,3,20,9.651490404410886,8,2,2015,371997.20138014766
1441,2,3,35,10.711126003481915,9,3,2018,367615.02888306766
3043,2,1,23,18.264978344243254,3,1,2017,395705.9444180104
2139,2,2,53,14.143524938035046,9,2,2019,362374.5115137778
2732,5,3,37,14.685133657044222,8,2,2012,465032.2168428615
1602,2,1,16,8.678976848334154,3,1,2015,307122.12164495396
1374,4,2,21,9.973661116737576,2,1,2016,345226.0530652383
1511,4,3,82,12.028322285999456,4,4,2015,352698.9536257721
1788,4,2,44,6.967991188765312,2,1,2012,364284.2580281206
2018,1,2,73,-1.8158953052061548,4,1,2018,356064.5319084931
1924,3,3,60,11.982334858144231,5,3,2013,356795.5662486723
1613,5,1,10,14.80683244024964,2,2,2011,341756.05427648866
2043,4,2,60,10.276008768975913,8,3,2018,425266.9896706077
2087,4,1,37,7.020462795934767,1,1,2012,350667.5569750056
2351,2,3,65,8.34651927278613,3,4,2015,383451.4869411315
2735,4,2,32,-0.1413652028939545,7,3,2014,422550.8369295632
1818,2,2,42,8.333870063187987,10,3,2011,410638.2682875625
2607,2,2,30,4.424575964623502,1,2,2010,331203.58907811507
2032,3,2,34,6.501791889662633,2,2,2018,323518.0866564071
1236,1,2,36,4.171583631747851,3,2,2012,285640.1378650905
2891,2,3,46,3.595112827807368,2,4,2016,407466.82336609514
3136,2,2,99,4.979437876207767,2,4,2018,380255.4111693469
2309,3,3,22,13.164093180545498,6,1,2018,398004.573072766
2044,2,1,35,7.451051355201319,7,1,2019,329754.8776171811
1864,5,3,39,4.460373869025689,6,2,2015,431309.4948413746
1768,1,2,89,13.770070356972445,6,3,2017,329881.8048537965
2605,5,1,88,10.644860539059485,9,2,2018,421161.1376460051
1991,4,3,80,-1.8183277000206353,8,1,2012,448901.49656026333
2836,1,3,14,14.978121711278863,8,3,2015,441822.2524159192
2017,4,3,36,10.36036696068227,6,1,2014,385651.5505727789
1793,2,2,3,13.851869645370316,5,4,2016,390873.4645121896
1699,3,2,21,8.873888308195289,9,2,2016,389426.6642279586
1628,5,3,80,18.023453149405164,2,2,2018,332272.95851474634
2257,4,3,21,8.090556782703356,7,3,2010,424530.5024380223
1352,2,1,80,-3.1791948475660288,6,2,2015,297131.73343769397
1590,5,2,77,5.553148668875742,7,1,2014,363015.63655810157
2662,5,2,77,12.510695646505521,4,1,2013,424501.90594290657
1522,4,1,16,10.79543262921933,9,4,2019,362974.26516416506
2431,2,3,71,9.387428800775972,7,1,2020,419052.82798355364
968,3,3,97,5.068069643517058,2,3,2010,248850.65044198954
2725,4,1,89,10.092095930932704,4,1,2013,400677.1671685769
1364,5,3,93,9.928121934401771,5,4,2019,380886.52464730246
1561,5,3,85,9.876754653281681,2,4,2020,316198.05390338355
2340,1,1,79,12.688350591009485,10,2,2016,371390.37631446106
2135,2,1,93,10.908844476919086,8,3,2013,361218.19390744454
2447,1,1,79,8.7385216206076,1,1,2010,295029.33369827154
1360,3,3,37,4.98717575001222,3,4,2019,381167.6543474677
1856,4,1,23,16.799976352812234,1,1,2010,327932.2522762791
1691,5,3,99,19.90800701325675,5,4,2010,339739.5226208507
1444,2,2,98,18.721049112960305,8,2,2020,320055.3908870926
2297,5,2,5,13.49540443372089,7,4,2019,420130.0291228285
2471,1,1,67,1.6245959976911788,9,2,2014,385843.9880500927
1831,1,3,81,1.0133251103336534,2,3,2016,312041.1902858587
2761,4,3,5,7.257885554359551,8,1,2018,461711.5039174538
1607,2,3,25,9.726242220596129,8,1,2017,403073.0925888889
2749,2,1,90,9.520864596208472,6,2,2011,332080.5971251589
2281,4,3,40,10.968759163379376,3,3,2018,427337.0406110077
1388,1,3,74,3.0377673674840597,2,2,2013,304970.01604068035
2990,1,3,37,18.03709673540675,8,4,2019,468905.7631685154
1777,1,2,79,17.526193447032067,6,2,2020,339063.96038490965
2602,5,3,82,3.443230540400571,4,3,2014,385787.8773022394
2072,3,2,42,0.6922823591917631,5,4,2020,383322.1625088227
2187,1,3,52,9.55127331992443,5,1,2014,332894.8661206405
2450,3,3,14,16.31045248012923,9,1,2013,428117.894792379
2422,3,3,89,9.839097174354924,9,1,2015,411024.7515960479
1828,2,2,55,11.29977653272116,8,3,2010,352498.30233356747
2265,4,3,55,7.80144219781834,8,3,2011,417419.31311205716
2228,5,1,30,10.731395219056767,2,3,2013,353326.88637822727
2106,3,3,82,14.722385660992511,3,3,2013,393158.9397868008
1898,5,2,56,12.06054602568619,8,3,2017,401216.554183137
2105,2,2,50,12.877543638783422,5,4,2018,369841.73487459857
2983,1,1,23,1.683827603802552,7,2,2013,415930.377271437
1852,3,1,57,20.691411582293775,8,1,2015,359156.25804551755
2603,4,1,72,1.7437307845499017,6,3,2013,354298.83653688285
1690,2,2,86,10.782110102103339,5,1,2013,354132.03995768627
1559,5,3,3,9.247761268742574,8,3,2020,411766.20448281046
3638,1,3,9,9.465467549546286,1,1,2018,453850.574481689
2270,5,1,62,14.349128406980064,1,2,2013,364844.73292698094
2283,4,1,72,6.460945995016592,1,1,2015,298722.5562751593
2297,3,3,82,7.83646186031457,3,1,2018,366135.1860657861
2703,4,1,14,4.266974018272387,10,3,2012,466989.6864617022
2203,5,3,97,15.610794252075529,6,4,2016,391235.2165142118
2408,5,3,62,11.330427105335204,6,4,2016,421050.76927074237
1470,4,3,18,13.186090456776602,5,1,2010,367597.7624905443
2491,4,3,62,14.059919263170084,7,4,2020,406213.23999180004
1881,4,2,55,19.957063803069232,5,2,2011,377753.7408949896
2335,1,3,20,19.084729126029337,2,2,2014,366620.4537582201
1142,5,1,33,11.615208118936897,4,4,2017,329691.22505901934
2315,2,1,16,10.789813488764805,1,4,2015,307937.8387575216
879,1,1,17,7.3392906501909,7,2,2016,303976.9905512915
1862,1,1,80,13.720788894473202,4,4,2012,295262.77885441267
1147,1,2,65,13.535564794810051,4,4,2015,300130.04470488
2316,2,3,50,6.3530433281491305,4,3,2018,346575.89258293144
2034,4,3,64,13.598914758336463,3,3,2012,343184.992187595
1614,5,1,42,15.041772468470066,8,4,2015,409632.85290407634
2717,3,1,56,4.3917668852520375,4,4,2016,364510.5737987321
1551,3,1,9,10.949569854600558,8,3,2014,334069.3043108126
484,5,3,36,9.671355278237835,9,3,2019,349565.2181522723
2256,2,2,47,9.97306746692956,1,4,2017,321450.623653165
1116,3,2,68,5.236733853002644,4,3,2017,321585.8073606432
1567,1,2,55,0.8672212043538359,6,2,2015,350759.60885045805
1741,3,2,75,6.22291849875471,8,1,2016,347939.84530029946
1288,5,1,35,5.522708431402993,6,2,2012,346798.83369786723
1753,1,3,30,11.766115337734275,6,3,2016,374622.6265190043
1297,3,1,54,11.84756558158212,10,2,2016,362411.389901477
2081,5,2,37,11.562961150767656,4,1,2013,365295.20258606476
1385,2,1,72,3.0163466338593645,9,3,2019,318751.9919773385
2015,5,2,89,4.402208127642231,7,2,2013,430174.43874689454
2581,2,3,14,6.916636574608858,6,2,2012,422939.02634408715
2391,1,2,15,10.115715062829718,1,1,2019,379803.25397194823
1959,5,1,76,8.324462273359861,2,3,2016,337197.7575807433
1505,4,3,88,11.553195497823944,6,4,2014,374597.3032465617
2079,4,2,93,14.877351583687547,1,3,2012,333078.3691495406
1652,4,2,52,5.003530961868343,5,1,2015,365016.37931593996
2100,4,3,55,5.193647504247625,1,1,2015,368489.5905242154
1142,4,1,6,10.676799930461085,3,1,2015,297609.10211403435
2403,2,3,56,9.589846818454209,7,1,2011,400226.652219412
2016,5,1,54,13.716817807534571,5,4,2020,354642.31100994506
3104,1,2,51,10.03788329889031,10,3,2019,433105.4328978821
2653,4,2,3,18.702606149186963,1,3,2016,383056.0656133552
2283,4,3,42,2.060626155693094,1,2,2016,387337.3578794215
1938,1,2,39,14.201084299820408,8,4,2019,379957.9873640886
1635,1,3,29,10.996630980525797,9,4,2013,380502.8712124484
2471,4,2,9,2.9849946648623007,7,2,2020,461162.62585161196
1885,2,2,93,-0.33979643676378757,3,2,2015,313780.8196314533
2584,1,1,6,4.374904667096795,6,3,2013,396559.02734216716
2200,5,3,35,16.04543855736379,3,3,2013,445921.97379590716
2203,5,3,34,15.476157779641877,10,3,2015,428646.00344382704
2297,2,2,87,9.356737574973181,4,4,2018,335565.43402343825
1540,3,1,38,8.188635082536932,4,4,2016,290523.5551898514
1488,2,1,35,5.719515016893993,3,2,2011,314749.4304452634
1471,4,3,19,9.063053403217463,10,1,2015,420317.69379701343
2523,3,3,48,7.62919157250839,6,1,2014,420035.1992963167
1527,4,2,95,18.549710254998004,5,1,2015,302069.1808030202
1589,5,3,58,3.817221999256329,9,1,2017,398398.71305094316
2268,1,2,48,11.962188520381138,9,1,2017,390518.96129776916
1873,4,1,89,18.78535670765583,3,3,2012,281308.50662236544
1810,5,3,25,13.872914079112263,9,2,2018,448757.25767456676
1766,2,1,35,4.378616482379199,3,1,2015,297603.687431333
837,4,1,42,2.2883490120532457,4,1,2016,302542.5413305689
1516,5,2,98,11.372006025261788,1,1,2018,294712.1558546325
2590,1,1,42,10.75261602784348,5,3,2016,352746.42228706786
1730,4,2,98,16.162045486233403,9,1,2019,331223.4241016359
1049,5,2,75,12.74223924342213,2,2,2018,297323.84605746914
1496,4,1,32,7.575800379155675,4,3,2010,314063.10708487296
2179,1,1,99,7.236426356960424,10,3,2010,360017.41699904326
2170,4,2,77,3.469211497605232,2,4,2012,337341.08568043547
1852,4,2,96,10.64682169139875,8,4,2018,366947.7695831593
1655,5,1,44,2.9777587458336825,9,3,2010,358545.2915396906
1298,3,2,44,14.54995173797262,3,1,2010,330595.61220155173
2184,4,2,87,12.945776056094322,9,1,2014,416681.04422606446
2418,3,3,14,12.787280002363373,6,1,2017,413071.0530493695
2644,2,3,94,3.390864441261038,6,1,2011,450837.3431231225
1444,4,3,16,9.250182994449318,7,4,2013,411164.1296730621
2682,3,3,11,8.053471896232148,5,2,2015,430382.1470357119
1971,2,3,21,10.51403192229713,6,3,2010,380716.95377318125
2013,5,2,22,12.642564404029745,1,1,2013,349380.71602585766
2446,4,2,89,7.432014747823288,3,4,2013,352553.21418048814
1729,5,3,77,7.620082378373885,9,2,2018,405132.5295430506
918,2,1,11,13.39963918267659,5,3,2018,301125.1782064281
2352,5,3,67,4.352500186084171,5,3,2015,386666.8707778504
2174,5,1,50,6.266692817896518,8,3,2017,433528.19185443956
1819,1,2,12,10.029184160170205,2,1,2019,346656.2446532479
2311,2,1,56,14.49860186514767,7,3,2013,400996.1868322721
2413,5,2,54,5.156126307954956,9,1,2019,447851.6837245699
1243,3,1,81,18.948494947981917,7,2,2017,324635.9720972773
2011,2,2,27,3.2466861941718665,5,4,2012,348798.71595946926
861,1,2,43,17.751394120392824,6,4,2011,303843.49980543193
1938,4,3,18,15.99795074496703,4,4,2015,353068.83018479735
1813,5,2,45,2.8494920387513574,7,3,2014,381868.2474720777
2245,3,3,2,1.8389833151449508,1,4,2017,442542.01449790446
1463,1,3,82,13.599320844236118,4,2,2010,298552.89067713113
1789,2,3,19,8.11299407474365,3,1,2020,360454.27628955815
391,5,1,24,4.965264751957004,4,4,2019,313623.5547924235
2278,1,1,74,19.058506044907485,1,1,2012,290065.7402928586
1955,1,2,55,4.030487799002249,2,1,2016,301790.87302782026
2043,3,3,80,6.365307012139862,9,4,2019,382849.87194621726
1253,4,3,60,6.958008434510997,7,4,2013,382721.4564531171
2199,4,2,54,-3.9972441371824274,6,4,2019,410912.6487871174
2826,4,3,34,10.45683879553326,2,3,2014,431570.77206113364
1907,2,2,77,5.442207223304102,1,4,2017,321155.4299424545
2325,1,3,58,14.052680574148688,2,3,2010,345406.539654932
1564,2,1,38,14.706313614798805,7,2,2010,335757.63035788183
1961,1,2,56,11.158605001070958,2,1,2016,316826.6269356655
1234,3,2,82,11.215233148268245,3,2,2018,286211.3798356074
2394,3,1,66,10.817945571831379,8,4,2013,377840.7481338452
2079,2,2,33,6.497979076659194,7,1,2017,396991.8895368275
1390,2,1,40,6.925860247754942,9,4,2019,378388.19359167095
1599,3,3,21,16.616134738874564,4,4,2016,326317.5290559708
2030,5,1,26,13.676207221448113,7,1,2011,443573.7192360373
2461,4,1,20,11.030434922525,1,2,2014,378872.11526038393
2739,4,2,40,13.000326631761805,2,4,2018,398659.7761836502
1932,3,3,30,9.694582356101225,7,1,2018,382739.2053080621
1317,4,1,26,10.924733846630394,2,2,2012,298687.2075945726
2119,5,3,36,12.972584555850524,6,3,2020,430203.1516589398
2892,5,1,65,-0.371404101647947,10,2,2012,462488.639289095
1188,1,2,53,14.53069459045689,9,2,2011,304530.47369698976
1522,2,1,8,14.171701105785534,5,1,2016,315686.3580193186
2305,4,1,82,6.096558614462714,10,2,2015,388359.3949149509
2076,5,3,41,16.220512580783613,7,3,2014,401575.52477614983
1727,2,1,35,-1.086573923303444,1,3,2016,318365.7976633252
2110,2,2,9,11.764765424068763,8,4,2013,382755.1264971679
2488,1,2,58,10.199665232781266,9,3,2014,412779.8005962475
1950,2,1,39,8.452644626502801,5,4,2018,314840.6979554642
1906,2,1,53,10.096836637436567,6,3,2020,361226.91612030735
2294,3,3,38,12.913652791637817,8,2,2018,482980.4726300553
1864,1,3,6,0.9721587300739856,4,4,2013,391802.8969849829
2571,1,2,3,15.004822951444913,2,3,2015,357166.5160975458
3013,4,3,14,7.948632438095918,10,2,2011,490696.7112344171
1553,2,1,75,15.077264240873395,8,2,2012,301602.4413501987
1374,4,2,47,13.217588388249712,2,4,2018,339550.14696587244
2185,5,3,5,7.844649295288353,5,1,2015,437165.76896936714
1357,2,2,72,9.603369018118933,6,2,2017,284058.22044564685
1348,5,1,34,9.897102864545678,5,2,2020,316434.4699006908
975,3,3,71,18.031301903633366,6,1,2014,283076.0187290054
1808,2,1,70,4.2977710661497355,6,4,2011,349350.93827783363
1983,4,1,67,7.809635716093464,3,3,2016,316803.8239284832
1741,4,2,57,2.089059745624291,3,3,2015,367138.3800829691
2695,2,2,76,10.619541228180347,9,2,2020,396966.3947064277
2657,4,2,18,6.882454932548331,3,1,2011,426817.467814741
2964,2,3,61,7.48914246573711,3,2,2015,394063.61775607313
2023,1,3,70,17.42345201299379,2,4,2017,338723.35343170597
2591,4,2,9,5.883152386932302,7,2,2010,429323.81514652126
2154,2,3,24,9.202389759669389,10,3,2013,416805.420864033
2104,2,3,43,7.706998569050701,10,1,2010,411886.331651224
1766,4,2,98,8.020848116650361,4,4,2011,349954.3213516835
868,1,1,57,23.8589480474582,1,2,2010,202396.5369704058
2318,4,3,24,1.3251215152706237,6,3,2015,424043.04583674757
2577,2,3,92,13.220342714974784,5,2,2020,369630.84403410694
1237,1,1,75,22.136866921898424,2,3,2015,251194.43682398958
1995,5,1,39,15.395428856735931,6,1,2010,369930.2679977088
2495,3,1,75,10.234710827248792,1,4,2013,341567.90367967065
1820,4,2,69,4.1361583993745334,3,2,2013,331407.47166225105
2596,2,1,9,16.523871670217044,4,4,2017,395556.3228194649
1929,1,2,65,14.6867298904785,3,1,2015,328393.52851524926
1737,1,1,24,2.351537814991728,6,3,2011,334041.2427235794
2625,5,1,70,8.39859385019489,4,1,2014,399263.28400733223
1533,4,2,86,3.969530268609402,1,1,2013,285848.66150628583
1637,1,2,10,-4.297600193372212,5,4,2019,364382.88259818446
1552,5,1,35,3.853212596908376,5,1,2013,345453.15467806807
1428,2,1,48,10.527196130906853,9,2,2017,350139.0899643959
2076,5,1,47,12.901595886297752,8,3,2014,393002.05343862175
1743,4,3,86,8.382815234286317,8,1,2012,369585.2104482612
2244,5,1,6,16.8706269625108,5,2,2019,365899.4946772793
1132,1,2,90,15.147199563719761,8,3,2013,296129.6199606857
1438,1,3,76,9.373611814437098,10,4,2010,383387.17912963266
2025,3,2,50,8.736986561894204,7,3,2015,389197.6266429729
2734,5,3,16,11.913698093542262,1,4,2020,388509.69221454376
2189,2,3,31,9.910767951032554,7,3,2019,400367.6711485253
1705,4,2,25,2.8715795921375182,8,1,2013,427647.24435656075
